Feature,Normalized.Dispersion
ENSG00000272100,4.291739785480717
ENSG00000287078,0.8569944020600113
ENSG00000085840,5.893092620129324
ENSG00000134748,0.9845079182049208
ENSG00000134744,0.8812981668244924
ENSG00000116157,-0.9571340730236934
ENSG00000182183,1.7470883649864157
ENSG00000162377,0.04346222554045288
ENSG00000162378,-1.3050830534100517
ENSG00000121310,0.7927098805626935
ENSG00000116171,0.8132899081113814
ENSG00000174348,-1.1222696915392456
ENSG00000162383,-0.3674992311359527
ENSG00000157184,2.4840756989969437
ENSG00000236723,5.27095611551777
ENSG00000162384,-0.1544070748359279
ENSG00000162385,-0.23765823890375548
ENSG00000226754,0.30812264058142574
ENSG00000157193,-0.5005649931844511
ENSG00000230138,-0.7311434279361969
ENSG00000174332,1.277830266421492
ENSG00000058804,-1.2987370248231584
ENSG00000058799,0.42730906141189606
ENSG00000211452,NaN
ENSG00000081870,1.3657819873089398
ENSG00000116212,-1.2268723658937097
ENSG00000116209,3.35823029726174
ENSG00000116205,1.1969290202172036
ENSG00000215883,-0.7353445196523206
ENSG00000116221,-1.1391216680483345
ENSG00000157216,-0.21103305323124147
ENSG00000162390,-0.42873789213830565
ENSG00000184313,1.0136755945004885
ENSG00000243725,0.09012852339307813
ENSG00000162396,-1.372077370729182
ENSG00000006555,-1.6977414622806306
ENSG00000162398,NaN
ENSG00000116133,-0.019693010687763607
ENSG00000242396,NaN
ENSG00000233203,-0.5500799347628857
ENSG00000143001,-1.3954563872082406
ENSG00000162399,-1.3112209119353564
ENSG00000169174,-0.9534080851571567
ENSG00000162402,1.4614025734284624
ENSG00000234810,NaN
ENSG00000260971,3.4595316653851618
ENSG00000162407,5.335051772248123
ENSG00000162409,-1.112821397813186
ENSG00000187889,4.218715535351203
ENSG00000173406,-1.5388629145287192
ENSG00000162600,0.6044861164597617
ENSG00000184292,3.982110605254151
ENSG00000162601,-0.22835121007991782
ENSG00000283445,NaN
ENSG00000177606,2.7791182197658912
ENSG00000234807,-0.28126880949053884
ENSG00000272226,NaN
ENSG00000232453,-0.3961448027367704
ENSG00000237352,0.5953134575746803
ENSG00000224609,-1.3286017030943356
ENSG00000270457,-1.671655304358909
ENSG00000172456,-0.9207976883799315
ENSG00000134709,-1.4379583000108667
ENSG00000134716,0.1734168085539272
ENSG00000162598,2.413511587773447
ENSG00000226476,0.8484706178336652
ENSG00000231252,1.3885357074905593
ENSG00000162599,4.964436594571059
ENSG00000237928,5.841610341458849
ENSG00000237853,NaN
ENSG00000162604,1.2317085114791289
ENSG00000271200,-1.1838518625743943
ENSG00000132849,7.108750333928123
ENSG00000240563,NaN
ENSG00000132854,0.38231702682005925
ENSG00000162607,-0.9117639377606636
ENSG00000116641,0.13148893042176654
ENSG00000235545,NaN
ENSG00000125703,2.1878313675062033
ENSG00000229537,1.3632713402256635
ENSG00000224209,6.902347166989019
ENSG00000230798,NaN
ENSG00000187140,-0.8085833023301721
ENSG00000088035,0.7893154541528805
ENSG00000142856,0.1318398955556776
ENSG00000203965,0.7126039606708299
ENSG00000116652,9.315657618245586
ENSG00000079739,1.5853623561829429
ENSG00000185483,-0.0910953517721416
ENSG00000223949,NaN
ENSG00000158966,2.3813360884662247
ENSG00000162437,-0.41165249743006094
ENSG00000162434,0.028881697016609913
ENSG00000226891,-0.8680431489363454
ENSG00000272506,NaN
ENSG00000162433,-0.14459531853011845
ENSG00000116675,-1.0153466717272581
ENSG00000213625,0.6815309533497005
ENSG00000116678,0.2251750060466488
ENSG00000237852,10.326402705361142
ENSG00000184588,-0.488684286246825
ENSG00000118473,-0.856534789661375
ENSG00000248458,NaN
ENSG00000152760,-1.0665922193728008
ENSG00000172410,-0.2856980548119269
ENSG00000152763,3.294284937501611
ENSG00000198160,-1.1386651703328055
ENSG00000116704,0.04808597491952615
ENSG00000203963,-2.9611341321470004
ENSG00000275678,-0.16728122039255516
ENSG00000081985,-1.8762527753925708
ENSG00000142864,0.6583743989238513
ENSG00000116717,-0.09671286746839453
ENSG00000172380,1.5223171550491283
ENSG00000232284,1.6336314912311978
ENSG00000162595,-0.02830305953643307
ENSG00000116729,0.32931875882061157
ENSG00000116745,2.6695354511846747
ENSG00000024526,-1.4784460687805012
ENSG00000234264,8.912882798372488
ENSG00000285407,1.4731075671728862
ENSG00000033122,-0.5932414784286176
ENSG00000287283,-1.185152441090579
ENSG00000237919,1.821702183905901
ENSG00000066557,-1.2199832781705038
ENSG00000116754,0.11452659071198676
ENSG00000118454,3.090975653675147
ENSG00000197568,-0.4254086285552256
ENSG00000116761,-0.4855792742675073
ENSG00000271992,-1.0761736799551975
ENSG00000050628,-0.594031967523368
ENSG00000269933,-1.6782122908213186
ENSG00000132485,0.31904265737039134
ENSG00000229956,3.487531217460216
ENSG00000172260,-0.32707185873779604
ENSG00000286863,-0.6979092520387226
ENSG00000285778,NaN
ENSG00000162620,39.83694956748284
ENSG00000254685,0.4054798372683158
ENSG00000116783,4.105881803806333
ENSG00000233894,NaN
ENSG00000162621,-0.0677868227614153
ENSG00000178965,-1.9170464840916315
ENSG00000272864,-0.766230953617075
ENSG00000116791,0.3966797016694565
ENSG00000162623,-1.1137789707035544
ENSG00000137968,0.3018067938060587
ENSG00000117054,0.36511077389264796
ENSG00000137955,0.573388127875679
ENSG00000057468,-0.2507884460006227
ENSG00000225605,NaN
ENSG00000230027,NaN
ENSG00000184005,1.9509191662582712
ENSG00000272855,6.837634645770487
ENSG00000237552,NaN
ENSG00000117069,-2.1308827217356163
ENSG00000230498,NaN
ENSG00000142892,-1.0397405981316399
ENSG00000287870,7.469659859648655
ENSG00000154027,-0.5293825255770519
ENSG00000233099,NaN
ENSG00000287647,NaN
ENSG00000036549,-0.9165754099465642
ENSG00000077254,-1.2592407129755518
ENSG00000180488,-0.32324346787767577
ENSG00000235927,1.5079783271478695
ENSG00000162614,0.9326210093565022
ENSG00000162613,1.4418023010139722
ENSG00000162616,-0.3669654767027992
ENSG00000137960,-0.05305663267965337
ENSG00000273338,3.6699381640491766
ENSG00000285928,NaN
ENSG00000122420,-1.4610535785765781
ENSG00000137959,9.496029892818372
ENSG00000137965,3.235834990113865
ENSG00000162618,-0.515563014182949
ENSG00000117114,-0.9638299854981185
ENSG00000234953,NaN
ENSG00000236676,NaN
ENSG00000233290,1.343967967508198
ENSG00000236268,NaN
ENSG00000233008,NaN
ENSG00000137941,1.3904456285273497
ENSG00000233061,NaN
ENSG00000271576,-1.036667722128791
ENSG00000142875,1.3937530964807059
ENSG00000203943,11.212041764955188
ENSG00000137976,NaN
ENSG00000117133,-0.2579402861490207
ENSG00000174021,0.330647981682916
ENSG00000122432,-0.9331694780893556
ENSG00000117151,1.5528728729127275
ENSG00000284882,1.3015622753333267
ENSG00000117155,-1.5463564335418187
ENSG00000285325,NaN
ENSG00000171517,-1.3533521743088963
ENSG00000153898,-1.0339864820982587
ENSG00000162643,-0.5621307725770948
ENSG00000055732,-0.875498526663854
ENSG00000097096,-0.7324674489533476
ENSG00000162642,-1.281781216386417
ENSG00000142867,0.23565209426642295
ENSG00000223653,3.1765910068505923
ENSG00000153904,0.9584473086874552
ENSG00000273264,-0.7626808448820043
ENSG00000282057,0.9972375876464021
ENSG00000272691,NaN
ENSG00000142871,0.47871547975812173
ENSG00000117174,0.0030055436504798213
ENSG00000171502,-0.049396861971145775
ENSG00000285210,-0.6996451085554424
ENSG00000122417,-0.5128204169135323
ENSG00000137975,2.391861660661464
ENSG00000016602,11.972455781572519
ENSG00000236915,0.11031503611390162
ENSG00000261737,-0.5952417511526534
ENSG00000097033,3.6488959048653236
ENSG00000183291,-0.3789454922555947
ENSG00000153936,0.06583566520089275
ENSG00000267272,-1.0904505949108332
ENSG00000284240,NaN
ENSG00000143013,-0.6571360181575259
ENSG00000237505,2.2122377987008046
ENSG00000286758,9.998932543006589
ENSG00000065243,2.668455354854615
ENSG00000137947,0.6274881467666454
ENSG00000137944,-0.2840093018084525
ENSG00000213516,1.7790615589920826
ENSG00000117226,-0.47960896937744085
ENSG00000117228,-0.9418892334448478
ENSG00000162645,-0.669843963618224
ENSG00000162654,0.8106177042475824
ENSG00000284734,NaN
ENSG00000154451,12.677831444289332
ENSG00000183347,-1.1944577877422728
ENSG00000286548,-1.2360280149177376
ENSG00000197147,-0.05749022445003057
ENSG00000231999,7.499212761802288
ENSG00000230735,NaN
ENSG00000171488,-0.3041893805950548
ENSG00000231613,3.8402930114821197
ENSG00000272931,-1.4441215156198188
ENSG00000171492,4.827859593738822
ENSG00000272672,9.88263636170503
ENSG00000162664,-0.24103023147168504
ENSG00000287015,NaN
ENSG00000287372,-0.4001745592401196
ENSG00000143032,0.2360915966728905
ENSG00000233593,3.79938341949075
ENSG00000225446,NaN
ENSG00000122482,1.4955879091336095
ENSG00000162669,-0.21410995220069243
ENSG00000097046,-1.117619209689984
ENSG00000069702,1.0458939589138179
ENSG00000172031,-0.032407457545173934
ENSG00000189195,1.5553680528881229
ENSG00000273487,-1.1395842826900617
ENSG00000174842,-0.9762919093199655
ENSG00000122484,-0.23858706650456235
ENSG00000162676,0.7841396051087731
ENSG00000067208,0.685428217851203
ENSG00000122406,0.19726812857455098
ENSG00000154511,-0.5761946470468181
ENSG00000287797,NaN
ENSG00000143033,0.9295626990904287
ENSG00000117500,0.8496142175833614
ENSG00000122483,0.11076012100990357
ENSG00000223745,0.04957166425086179
ENSG00000117505,-0.5076470477968098
ENSG00000137942,1.215074018045268
ENSG00000137936,1.974191778853153
ENSG00000260464,3.1034477446068256
ENSG00000067334,-0.4260362829841501
ENSG00000023909,-1.013886129290544
ENSG00000198691,2.578628322845996
ENSG00000137962,0.5529825030956853
ENSG00000226835,NaN
ENSG00000286692,NaN
ENSG00000117528,0.18651989793195936
ENSG00000117525,2.2151767549805226
ENSG00000223675,2.513280622896586
ENSG00000143036,-0.6164762805570552
ENSG00000117519,3.4439281582179238
ENSG00000235501,0.8825830698172458
ENSG00000172339,2.83815023862837
ENSG00000230427,NaN
ENSG00000152078,-0.2928382371813727
ENSG00000226026,0.6166899531962046
ENSG00000122481,-0.7990161056986088
ENSG00000287919,-0.034589539162897205
ENSG00000228504,NaN
ENSG00000228971,-1.2210993829779708
ENSG00000117569,-0.21924380877277533
ENSG00000188641,0.9796086568735772
ENSG00000225206,-1.236946278517846
ENSG00000259946,-1.2421330198872895
ENSG00000285922,-1
ENSG00000226053,NaN
ENSG00000162627,-0.8563796602220648
ENSG00000117598,-1.4090191209295424
ENSG00000232825,0.3870666080289114
ENSG00000117600,-0.9358652543557149
ENSG00000099260,1.7776589168585164
ENSG00000162688,-0.3271111720102047
ENSG00000228084,0.15375648895742494
ENSG00000117620,2.7231181722213393
ENSG00000156875,-0.2805567450467538
ENSG00000156876,9.746220235260878
ENSG00000122435,2.486519745675781
ENSG00000122477,-0.9676821810297911
ENSG00000137992,-0.8792575379842054
ENSG00000224616,-0.1669241089324158
ENSG00000137996,-0.9944987045832225
ENSG00000079335,1.6235828384735616
ENSG00000181656,-0.9001453253941059
ENSG00000162692,0.5261576904603259
ENSG00000162694,-0.40798998153029903
ENSG00000273204,0.16853586541482518
ENSG00000162695,0.9557703757443496
ENSG00000117543,2.440859159440443
ENSG00000235795,NaN
ENSG00000233184,-0.5784858118968771
ENSG00000225938,-0.3182141952128539
ENSG00000170989,1.954269423390677
ENSG00000118733,-1.0598611665495454
ENSG00000060718,1.6117080781594975
ENSG00000224613,-0.9076284594633759
ENSG00000185946,-0.4344655004434797
ENSG00000240038,4.45880202247396
ENSG00000243480,-1.7119607186416503
ENSG00000198890,-1.339052485190381
ENSG00000162631,1.6993789261742172
ENSG00000134215,4.975605770444687
ENSG00000226822,NaN
ENSG00000085491,1.7190739042421295
ENSG00000260879,-0.9650118405132221
ENSG00000238122,NaN
ENSG00000162636,-1.5634109133131129
ENSG00000162639,-0.6487165100428054
ENSG00000285923,NaN
ENSG00000134186,0.9504173613093179
ENSG00000143107,1.721947448735178
ENSG00000232971,NaN
ENSG00000116266,0.41683301827821223
ENSG00000162641,7.405197450707311
ENSG00000203897,NaN
ENSG00000121957,1.3219820463718233
ENSG00000121940,-0.7267317222957114
ENSG00000085433,-1.0229236338549488
ENSG00000197780,2.421442987495128
ENSG00000273382,0.005430819454919257
ENSG00000215717,1.514062099833208
ENSG00000270066,0.05598737942668737
ENSG00000179902,-0.7238837019701886
ENSG00000116299,-1.5125491119866876
ENSG00000031698,-1.350294664024991
ENSG00000143126,-0.49238972402945214
ENSG00000134222,-0.3127908178677328
ENSG00000221986,0.12282752919997729
ENSG00000134243,-0.7546056650175834
ENSG00000143106,-1.0547560677487196
ENSG00000143028,-0.8568177281458159
ENSG00000162650,-1.5248877714545213
ENSG00000174151,1.211693840490894
ENSG00000181754,-0.06783215246730558
ENSG00000156097,-1.6850142271968562
ENSG00000065135,-0.18348430501678634
ENSG00000225113,0.5478399781461919
ENSG00000116337,-1.7316694024453387
ENSG00000168765,3.463435190749458
ENSG00000213366,16.804295056836022
ENSG00000134184,5.110085869277472
ENSG00000260246,-0.9804254068437583
ENSG00000134201,1.9982267505030464
ENSG00000241720,NaN
ENSG00000134202,3.2317526830429153
ENSG00000184371,0.7572520524618472
ENSG00000168710,2.3418143852315585
ENSG00000143093,-1.2383359989806895
ENSG00000258634,0.45780501874125185
ENSG00000156150,6.5583867899356605
ENSG00000186150,NaN
ENSG00000197106,-1.4616927312268142
ENSG00000224965,3.5023536106007764
ENSG00000116396,-0.6130713754037219
ENSG00000227963,NaN
ENSG00000162775,-0.7961870738157886
ENSG00000224699,-1.043546982270247
ENSG00000168679,-0.7266203549909671
ENSG00000273373,-1.0368357940252566
ENSG00000134248,0.07440582535570485
ENSG00000143125,NaN
ENSG00000177301,-1.4881438852890554
ENSG00000259834,-1.9874316898859816
ENSG00000177272,-1.0169552889059312
ENSG00000143119,6.146697351632022
ENSG00000261654,-1.3042034630468295
ENSG00000121931,-1.4245368564009364
ENSG00000273010,-0.14323410696026306
ENSG00000156171,0.5511338110056301
ENSG00000134255,0.9517200945799414
ENSG00000272982,NaN
ENSG00000273221,-1.2972909153763605
ENSG00000162777,-0.5023112998914306
ENSG00000064886,4.656969996568014
ENSG00000173947,-0.10524740760011346
ENSG00000085465,3.0340719483118996
ENSG00000260948,1.205678649624621
ENSG00000243960,0.06084552937728491
ENSG00000116455,-0.41507597545727243
ENSG00000116459,0.8967643247310465
ENSG00000143110,-0.5682959195012494
ENSG00000121933,0.19151440357956787
ENSG00000282608,0.5560454738500559
ENSG00000116473,2.9986708827140927
ENSG00000231346,NaN
ENSG00000197852,-1.7755957922933014
ENSG00000227811,-1.106278213595289
ENSG00000284830,-2.5066254335849405
ENSG00000064703,-0.6136755269283154
ENSG00000171385,-0.609833895984614
ENSG00000231437,-1.8043728168329403
ENSG00000231246,-0.7349167544329495
ENSG00000143079,2.858415452082859
ENSG00000134245,-0.5768813171793536
ENSG00000273483,2.101043161485718
ENSG00000007341,-0.8362737198023674
ENSG00000116489,0.9996686977179484
ENSG00000155363,1
ENSG00000155366,1.0407142325545042
ENSG00000155367,-1.7565026309642375
ENSG00000184599,0.6887723450238162
ENSG00000215866,-0.5967771443838087
ENSG00000224167,-1.1824560258975847
ENSG00000155380,1.0530891729143477
ENSG00000226419,2.385066388238439
ENSG00000287807,NaN
ENSG00000238198,-0.7793856078414506
ENSG00000198799,-0.26845233012771585
ENSG00000081026,0.37501357133298063
ENSG00000116793,0.5297685174915897
ENSG00000081019,-1.04007150087
ENSG00000134242,-0.9253692245455369
ENSG00000226167,NaN
ENSG00000188761,-0.6031614175146062
ENSG00000134262,-1.1297530774694386
ENSG00000118655,-1.0447511677123138
ENSG00000235527,-0.6139575606356108
ENSG00000163349,4.8395940962293595
ENSG00000116774,0
ENSG00000134207,-1.2265293362912664
ENSG00000197323,0.4526772407097048
ENSG00000116752,-0.4719534606686739
ENSG00000175984,-0.47675219365574295
ENSG00000213281,0.2786119815144559
ENSG00000009307,0.7246030168448196
ENSG00000052723,-0.024715171921803204
ENSG00000198765,NaN
ENSG00000134198,3.704775112454952
ENSG00000233730,-0.47314032949162294
ENSG00000285698,NaN
ENSG00000134259,-1.2793728261077684
ENSG00000173218,1.273437889122092
ENSG00000118729,-0.03103712812901342
ENSG00000177551,2.1986061687578196
ENSG00000163393,0.21779886101873114
ENSG00000173212,NaN
ENSG00000163399,-0.43694878680154775
ENSG00000203865,1.1199354159050872
ENSG00000116815,-0.24940385322432124
ENSG00000143061,-0.5564675106108008
ENSG00000116824,2.1216848526685887
ENSG00000272715,1.1101438241822899
ENSG00000134247,-0.09956130296318727
ENSG00000134256,-0.10310168982333931
ENSG00000116830,-0.291798383917523
ENSG00000134253,-0.9630927852624434
ENSG00000134258,NaN
ENSG00000271427,0.4263878111717373
ENSG00000198162,2.269288179359059
ENSG00000183508,3.65717979563813
ENSG00000196505,0.043043190137979664
ENSG00000065183,-0.5477048086045927
ENSG00000155761,-0.3782474651313144
ENSG00000092607,0.751701141944655
ENSG00000116874,-1.1219781872922296
ENSG00000231365,-0.6190001743036331
ENSG00000227712,NaN
ENSG00000232650,NaN
ENSG00000203859,NaN
ENSG00000260941,-1.5852511339434026
ENSG00000143067,1.128015961067525
ENSG00000092621,2.2824294794914373
ENSG00000134250,0.20803152883982268
ENSG00000273406,-0.9438970945852613
ENSG00000265808,1.3196126698244115
ENSG00000286106,28.755919677562613
ENSG00000273136,-0.5451835567855581
ENSG00000287979,NaN
ENSG00000226067,2.065401871906995
ENSG00000198019,0.4729592030897463
ENSG00000234998,NaN
ENSG00000233029,0.11440531488133514
ENSG00000188610,NaN
ENSG00000171943,0.39007617010098744
ENSG00000227082,0.729899060037814
ENSG00000272583,-1.1178064135199888
ENSG00000232721,2.8371401328096963
ENSG00000263590,1.0012044447182962
ENSG00000273213,5.207959678908964
ENSG00000263513,0.23536544910012902
ENSG00000232527,-1.1961515410192445
ENSG00000237343,-0.7360273466210375
ENSG00000266338,-0.20946383744386507
ENSG00000277199,-0.45484928740671077
ENSG00000196369,1.9555903772642116
ENSG00000215784,-1.5077927369129065
ENSG00000276216,NaN
ENSG00000236140,0.9657743631327118
ENSG00000162825,-0.29531567172853945
ENSG00000287374,-0.9456931121426077
ENSG00000117262,0.33419400075239114
ENSG00000174827,-0.6739062475344092
ENSG00000117281,NaN
ENSG00000265491,-0.0848575206948451
ENSG00000186141,-1.199577374200872
ENSG00000186364,-1.128968365641863
ENSG00000131788,-0.544496741159391
ENSG00000198483,-0.426513359457326
ENSG00000143127,0.47278704674305627
ENSG00000131779,21.002016262438577
ENSG00000265241,0.511424002455707
ENSG00000234222,2.030423502072076
ENSG00000271601,0.295315576327067
ENSG00000272031,-1.6182221207838552
ENSG00000121851,1.5389170363179985
ENSG00000265972,3.501370793536238
ENSG00000287190,1.2264777319750746
ENSG00000233396,0.36076250420293726
ENSG00000271425,0.48660547605692156
ENSG00000264343,3.185649447825037
ENSG00000276509,-0.49820307712499956
ENSG00000287978,-0.6221859924687568
ENSG00000268043,0.02782470588272067
ENSG00000234225,NaN
ENSG00000131791,-0.5538948960694247
ENSG00000237188,0.5304175585473748
ENSG00000131781,1.7736455495130408
ENSG00000131778,1.2551811993297883
ENSG00000116128,-0.8014720432164105
